owner,Gender,isGenderNeutral,totalCommit,revExp,review_count,tenure
"15","0","0","503","329","7","16"
"15","0","0","531","343","27","17"
"15","0","0","566","378","33","18"
"15","0","0","614","411","29","19"
"15","0","0","665","441","42","20"
"15","0","0","695","475","12","21"
"15","0","0","715","501","32","22"
"15","0","0","743","523","25","23"
"15","0","0","777","556","31","24"
"15","0","0","814","602","35","25"
"15","0","0","865","643","50","26"
"15","0","0","908","679","41","27"
"15","0","0","933","723","32","28"
"15","0","0","963","800","83","29"
"15","0","0","1002","857","69","30"
"15","0","0","1046","960","95","31"
"15","0","0","1119","1059","99","32"
"15","0","0","1219","1161","131","33"
"15","0","0","1300","1319","109","34"
"15","0","0","1392","1402","78","35"
"15","0","0","1531","1480","92","36"
"15","0","0","1683","1598","106","37"
"15","0","0","1824","1699","98","38"
"15","0","0","1929","1774","40","39"
"15","0","0","1984","1815","36","40"
"15","0","0","2024","1862","26","41"
"15","0","0","2082","1898","54","42"
"15","0","0","2201","1986","120","43"
"15","0","0","2352","2094","72","44"
"15","0","0","2472","2149","38","45"
"15","0","0","2587","2200","50","46"
"15","0","0","2705","2254","78","47"
"15","0","0","2807","2339","70","48"
"15","0","0","2894","2418","77","49"
"15","0","0","3012","2524","142","50"
"15","0","0","3149","2629","71","51"
"15","0","0","3274","2707","57","52"
"15","0","0","3359","2760","48","53"
"15","0","0","3435","2828","90","54"
"15","0","0","3541","2919","63","55"
"15","0","0","3649","2970","67","56"
"15","0","0","3765","3050","70","57"
"15","0","0","3851","3090","29","58"
"15","0","0","3922","3171","110","59"
"15","0","0","4010","3307","118","60"
"15","0","0","4081","3387","84","61"
"15","0","0","4138","3473","59","62"
"15","0","0","4203","3525","46","63"
"15","0","0","4271","3637","113","64"
"15","0","0","4329","3717","62","65"
"15","0","0","4401","3792","97","66"
"15","0","0","4481","3889","93","67"
"15","0","0","4558","3991","69","68"
"15","0","0","4666","4057","48","69"
"15","0","0","4758","4100","41","70"
"15","0","0","4791","4121","5","71"
"15","0","0","4797","4124","0","78"
"15","0","0","4798","4125","0","84"
"15","0","0","4799","4131","0","97"
"15","0","0","4801","4137","0","106"
"15","0","0","4805","4152","7","109"
"15","0","0","4839","4163","14","110"
"15","0","0","4946","4188","33","111"
"15","0","0","5055","4227","41","112"
"15","0","0","5120","4271","35","113"
"15","0","0","5189","4303","32","114"
"15","0","0","5259","4336","62","115"
"15","0","0","5338","4365","38","116"
"15","0","0","5402","4413","35","117"
"15","0","0","5442","4430","245","118"
"15","0","0","5487","4454","105","119"
"15","0","0","5527","4488","24","120"
"15","0","0","5551","4516","292","121"
"15","0","0","5607","4554","23","122"
"15","0","0","5674","4583","161","123"
"15","0","0","5752","4627","171","124"
"15","0","0","5809","4673","22","125"
"15","0","0","5839","4704","18","126"
"15","0","0","5867","4734","42","127"
"15","0","0","5866","4749","317","128"
"15","0","0","5682","4635","574","129"
"16","0","0","21","84","119","1"
