owner,Gender,isGenderNeutral,totalCommit,revExp,review_count,tenure
5200,0,1,763,1367,11,73
5200,0,1,776,1383,22,74
5200,0,1,783,1406,24,75
5200,0,1,786,1425,0,76
5200,0,1,790,1457,9,77
5200,0,1,794,1465,0,78
5200,0,1,801,1483,25,79
5200,0,1,809,1498,10,80
5200,0,1,821,1541,31,81
5200,0,1,842,1574,46,82
5200,0,1,865,1624,31,83
5200,0,1,887,1665,32,84
5200,0,1,904,1687,17,85
5200,0,1,913,1707,8,86
5200,0,1,917,1728,3,87
5200,0,1,921,1737,9,88
5206,0,1,5,18,64,1
5206,0,1,14,94,31,2
5206,0,1,20,192,53,3
5206,0,1,27,257,70,4
5206,0,1,41,409,152,5
5206,0,1,62,497,76,6
5206,0,1,79,596,42,7
5206,0,1,110,702,132,8
5206,0,1,136,835,102,9
5206,0,1,144,949,50,10
5206,0,1,172,1037,91,11
5206,0,1,220,1118,95,12
5206,0,1,259,1210,69,13
5206,0,1,292,1280,74,14
5206,0,1,336,1356,90,15
5206,0,1,375,1427,57,16
5206,0,1,392,1484,0,27
5206,0,1,393,1526,0,37
5206,0,1,394,1533,0,38
5206,0,1,396,1540,0,39
5206,0,1,397,1551,0,40
5206,0,1,399,1603,37,42
5206,0,1,417,1681,106,43
5206,0,1,464,1818,166,44
5206,0,1,506,1977,78,45
5206,0,1,536,2085,135,46
5206,0,1,570,2227,121,47
5206,0,1,610,2377,142,48
5206,0,1,658,2474,104,49
5206,0,1,696,2590,105,50
5206,0,1,737,2690,90,51
5206,0,1,788,2794,116,52
5206,0,1,840,2930,102,53
5206,0,1,880,3006,88,54
5206,0,1,902,3120,82,55
5206,0,1,921,3208,66,56
5206,0,1,936,3286,69,57
5206,0,1,963,3360,59,58
5206,0,1,992,3414,64,59
5206,0,1,1009,3470,1428,60
5206,0,1,1054,3581,76,61
5206,0,1,1080,3669,58,62
5206,0,1,1114,3734,93,63
5206,0,1,1150,3838,82,64
5206,0,1,1184,3926,83,65
5206,0,1,1216,4000,152,66
5206,0,1,1190,3939,2402,67
5206,0,1,1278,4167,50,68
5206,0,1,1322,4218,48,69
5206,0,1,1350,4282,53,70
5206,0,1,1375,4368,85,71
5206,0,1,1404,4479,126,72
